,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
572,LAL,TOR,03/09/2010,240,W,109,35,78,44.9,3,15,20.0,36,44,81.8,12,28,40,19,7,4,9,24,2
573,TOR,LAL,03/09/2010,240,L,107,36,81,44.4,9,22,40.9,26,30,86.7,11,33,44,23,4,4,13,31,-2
574,NJN,MEM,03/08/2010,240,L,101,39,85,45.9,7,23,30.4,16,24,66.7,12,33,45,23,6,9,14,20,-6
575,MEM,NJN,03/08/2010,240,W,107,41,87,47.1,4,12,33.3,21,28,75.0,16,36,52,16,10,5,11,18,6
576,GSW,NOH,03/08/2010,240,L,131,50,85,58.8,13,25,52.0,18,21,85.7,4,19,23,26,9,3,13,23,-4
577,NOH,GSW,03/08/2010,240,W,135,54,92,58.7,10,22,45.5,17,24,70.8,15,29,44,38,8,1,16,18,4
578,DAL,MIN,03/08/2010,240,W,125,48,96,50.0,7,21,33.3,22,26,84.6,9,30,39,29,11,3,9,24,13
579,MIN,DAL,03/08/2010,240,L,112,42,89,47.2,4,22,18.2,24,33,72.7,16,39,55,26,6,2,26,20,-13
580,CLE,SAS,03/08/2010,240,W,97,36,76,47.4,6,14,42.9,19,24,79.2,5,37,42,21,8,2,13,17,2
581,SAS,CLE,03/08/2010,240,L,95,35,84,41.7,10,29,34.5,15,22,68.2,13,31,44,21,5,4,14,19,-2
582,NYK,ATL,03/08/2010,240,W,99,39,77,50.6,10,15,66.7,11,13,84.6,4,34,38,20,2,2,17,23,1
583,ATL,NYK,03/08/2010,240,L,98,37,87,42.5,3,17,17.6,21,27,77.8,13,30,43,15,7,4,10,17,-1
584,TOR,PHI,03/07/2010,240,L,101,43,84,51.2,7,18,38.9,8,12,66.7,11,23,34,23,10,5,18,19,-13
585,PHI,TOR,03/07/2010,240,W,114,45,81,55.6,9,12,75.0,15,19,78.9,12,26,38,25,8,6,19,16,13
586,DEN,POR,03/07/2010,240,W,118,43,73,58.9,9,22,40.9,23,34,67.6,4,31,35,31,5,7,12,25,12
587,POR,DEN,03/07/2010,240,L,106,35,82,42.7,9,16,56.3,27,36,75.0,13,24,37,23,5,3,9,26,-12
588,SAC,OKC,03/07/2010,240,L,102,41,81,50.6,5,9,55.6,15,24,62.5,9,24,33,21,7,3,13,22,-6
589,OKC,SAC,03/07/2010,240,W,108,41,86,47.7,4,14,28.6,22,25,88.0,16,29,45,15,7,7,14,20,6
590,DET,HOU,03/07/2010,265,W,110,43,91,47.3,6,13,46.2,18,25,72.0,14,36,50,26,5,3,10,24,3
591,HOU,DET,03/07/2010,265,L,107,40,87,46.0,7,28,25.0,20,23,87.0,8,35,43,20,8,2,14,17,-3
592,ORL,LAL,03/07/2010,240,W,96,30,73,41.1,8,24,33.3,28,39,71.8,15,35,50,18,3,7,20,25,2
593,LAL,ORL,03/07/2010,240,L,94,33,88,37.5,5,17,29.4,23,26,88.5,14,25,39,16,6,6,7,28,-2
594,BOS,WAS,03/07/2010,240,W,86,30,73,41.1,5,12,41.7,21,26,80.8,8,29,37,15,9,1,17,21,3
595,WAS,BOS,03/07/2010,240,L,83,31,68,45.6,1,11,9.1,20,24,83.3,6,30,36,13,8,8,19,18,-3
596,GSW,CHA,03/06/2010,240,L,90,34,89,38.2,10,23,43.5,12,19,63.2,12,24,36,18,6,5,9,21,-11
597,CHA,GSW,03/06/2010,240,W,101,40,87,46.0,5,20,25.0,16,22,72.7,19,41,60,24,5,11,20,20,11
598,SAS,MEM,03/06/2010,240,W,102,39,80,48.8,9,21,42.9,15,21,71.4,10,24,34,23,11,6,12,22,10
599,MEM,SAS,03/06/2010,240,L,92,36,83,43.4,3,10,30.0,17,25,68.0,16,28,44,13,8,4,15,17,-10
600,MIN,HOU,03/06/2010,240,L,98,37,82,45.1,3,13,23.1,21,27,77.8,9,31,40,21,11,4,18,18,-14
601,HOU,MIN,03/06/2010,240,W,112,46,97,47.4,11,26,42.3,9,9,100,15,34,49,30,7,2,15,23,14
602,MIL,CLE,03/06/2010,240,W,92,32,79,40.5,11,29,37.9,17,21,81.0,8,38,46,19,12,6,15,13,7
603,CLE,MIL,03/06/2010,240,L,85,34,77,44.2,7,22,31.8,10,16,62.5,6,39,45,21,9,6,17,19,-7
604,LAC,UTA,03/06/2010,240,L,85,35,86,40.7,8,21,38.1,7,11,63.6,11,37,48,18,3,10,20,14,-22
605,UTA,LAC,03/06/2010,240,W,107,42,93,45.2,7,14,50.0,16,21,76.2,12,33,45,28,12,3,6,15,22
606,MIA,ATL,03/06/2010,240,W,100,34,80,42.5,11,29,37.9,21,29,72.4,13,32,45,17,9,3,6,18,6
607,ATL,MIA,03/06/2010,240,L,94,31,78,39.7,9,24,37.5,23,25,92.0,13,32,45,20,3,3,13,19,-6
608,PHX,IND,03/06/2010,240,W,113,36,82,43.9,7,15,46.7,34,40,85.0,18,40,58,14,4,6,14,24,8
609,IND,PHX,03/06/2010,240,L,105,35,93,37.6,9,26,34.6,26,32,81.3,17,27,44,17,10,10,10,30,-8
610,NYK,NJN,03/06/2010,240,L,93,40,85,47.1,0,18,0.0,13,18,72.2,12,32,44,19,4,5,10,20,-20
611,NJN,NYK,03/06/2010,240,W,113,43,86,50.0,14,24,58.3,13,18,72.2,11,32,43,23,6,7,11,16,20
612,CHI,DAL,03/06/2010,240,L,116,47,90,52.2,7,16,43.8,15,19,78.9,10,27,37,23,4,2,9,18,-6
613,DAL,CHI,03/06/2010,240,W,122,49,87,56.3,11,27,40.7,13,15,86.7,6,27,33,31,5,6,7,13,6
614,LAL,CHA,03/05/2010,240,L,83,29,80,36.3,3,18,16.7,22,30,73.3,15,26,41,15,11,3,20,20,-15
615,CHA,LAL,03/05/2010,240,W,98,36,70,51.4,6,12,50.0,20,27,74.1,8,33,41,22,13,8,20,24,15
616,TOR,NYK,03/05/2010,240,W,102,46,91,50.5,4,12,33.3,6,11,54.5,11,30,41,18,7,4,8,15,6
617,NYK,TOR,03/05/2010,240,L,96,39,80,48.8,3,16,18.8,15,19,78.9,7,34,41,20,3,3,14,17,-6
618,MIL,WAS,03/05/2010,240,W,102,38,83,45.8,6,19,31.6,20,25,80.0,15,36,51,27,10,5,10,19,28
619,WAS,MIL,03/05/2010,240,L,74,31,82,37.8,0,5,0.0,12,21,57.1,14,28,42,10,3,9,14,22,-28
620,IND,DEN,03/05/2010,240,L,114,36,82,43.9,9,22,40.9,33,40,82.5,8,34,42,20,8,3,17,28,-8
621,DEN,IND,03/05/2010,240,W,122,42,88,47.7,6,25,24.0,32,38,84.2,8,38,46,26,8,5,15,30,8
622,ATL,GSW,03/05/2010,240,W,127,44,83,53.0,9,18,50.0,30,40,75.0,19,28,47,27,8,3,9,26,5
623,GSW,ATL,03/05/2010,240,L,122,43,86,50.0,11,26,42.3,25,31,80.6,14,25,39,29,2,2,11,26,-5
624,DAL,SAC,03/05/2010,240,W,108,42,86,48.8,7,17,41.2,17,18,94.4,9,31,40,29,10,6,8,15,8
625,SAC,DAL,03/05/2010,240,L,100,38,81,46.9,9,19,47.4,15,21,71.4,14,31,45,20,5,1,17,19,-8
626,CLE,DET,03/05/2010,240,W,99,40,79,50.6,6,20,30.0,13,23,56.5,9,28,37,25,7,5,12,16,7
627,DET,CLE,03/05/2010,240,L,92,37,75,49.3,4,12,33.3,14,20,70.0,8,28,36,26,5,6,17,24,-7
628,LAC,OKC,03/05/2010,240,L,87,32,86,37.2,6,21,28.6,17,26,65.4,16,31,47,18,8,2,18,24,-17
629,OKC,LAC,03/05/2010,240,W,104,36,79,45.6,5,14,35.7,27,36,75.0,13,40,53,23,13,11,14,18,17
630,ORL,NJN,03/05/2010,240,W,97,34,77,44.2,13,31,41.9,16,24,66.7,12,35,47,24,9,5,16,15,10
631,NJN,ORL,03/05/2010,240,L,87,32,80,40.0,4,11,36.4,19,20,95.0,8,30,38,23,6,6,14,20,-10
632,NOH,SAS,03/05/2010,240,L,91,41,83,49.4,4,10,40.0,5,9,55.6,7,25,32,14,10,6,10,15,-11
633,SAS,NOH,03/05/2010,240,W,102,38,71,53.5,12,20,60.0,14,21,66.7,7,31,38,26,7,5,13,16,11
634,PHI,BOS,03/05/2010,240,L,86,37,77,48.1,4,16,25.0,8,12,66.7,7,23,30,19,7,3,15,23,-10
635,BOS,PHI,03/05/2010,240,W,96,35,69,50.7,4,12,33.3,22,27,81.5,9,32,41,24,7,7,17,13,10
636,LAL,MIA,03/04/2010,265,L,111,45,88,51.1,6,23,26.1,15,25,60.0,13,26,39,15,11,1,16,23,-3
637,MIA,LAL,03/04/2010,265,W,114,42,80,52.5,9,19,47.4,21,25,84.0,8,30,38,25,12,4,15,18,3
638,PHX,UTA,03/04/2010,240,L,108,42,73,57.5,5,19,26.3,19,28,67.9,10,28,38,23,1,7,19,26,-8
639,UTA,PHX,03/04/2010,240,W,116,38,83,45.8,12,24,50.0,28,38,73.7,19,24,43,19,11,3,12,27,8
640,CHI,MEM,03/04/2010,240,L,96,37,83,44.6,3,14,21.4,19,21,90.5,9,22,31,17,10,6,13,23,-9
641,MEM,CHI,03/04/2010,240,W,105,40,76,52.6,2,10,20.0,23,30,76.7,13,33,46,17,8,5,16,22,9
642,MEM,NOH,03/03/2010,240,W,104,39,79,49.4,2,11,18.2,24,38,63.2,11,28,39,19,12,3,17,14,4
643,NOH,MEM,03/03/2010,240,L,100,41,82,50.0,5,17,29.4,13,13,100,8,26,34,29,11,9,20,29,-4
644,OKC,DEN,03/03/2010,240,L,90,27,83,32.5,8,17,47.1,28,35,80.0,18,27,45,14,13,7,26,20,-29
645,DEN,OKC,03/03/2010,240,W,119,44,87,50.6,6,19,31.6,25,29,86.2,16,33,49,30,14,11,19,19,29
646,PHI,ATL,03/03/2010,240,L,93,35,75,46.7,4,11,36.4,19,25,76.0,6,26,32,23,6,5,18,21,-19
647,ATL,PHI,03/03/2010,240,W,112,42,84,50.0,8,20,40.0,20,27,74.1,13,34,47,23,11,6,17,21,19
648,MIN,DAL,03/03/2010,240,L,109,42,79,53.2,7,21,33.3,18,23,78.3,16,33,49,21,6,4,22,23,-3
649,DAL,MIN,03/03/2010,240,W,112,43,86,50.0,9,17,52.9,17,18,94.4,10,20,30,23,6,3,12,21,3
650,MIL,WAS,03/03/2010,240,W,100,38,80,47.5,8,19,42.1,16,19,84.2,8,29,37,29,10,9,16,19,13
651,WAS,MIL,03/03/2010,240,L,87,35,77,45.5,4,13,30.8,13,18,72.2,12,27,39,18,5,7,22,20,-13
652,POR,IND,03/03/2010,240,W,102,35,81,43.2,7,19,36.8,25,30,83.3,12,33,45,19,10,4,11,13,23
653,IND,POR,03/03/2010,240,L,79,33,76,43.4,6,23,26.1,7,11,63.6,5,27,32,15,6,1,18,20,-23
654,HOU,SAC,03/03/2010,240,L,81,30,77,39.0,5,22,22.7,16,26,61.5,13,37,50,13,2,9,13,19,-3
655,SAC,HOU,03/03/2010,240,W,84,32,100,32.0,4,13,30.8,16,20,80.0,24,33,57,16,6,4,9,22,3
656,GSW,ORL,03/03/2010,240,L,90,35,82,42.7,10,23,43.5,10,15,66.7,6,23,29,21,9,6,16,19,-27
657,ORL,GSW,03/03/2010,240,W,117,47,90,52.2,5,21,23.8,18,24,75.0,16,42,58,17,6,5,14,17,27
658,PHX,LAC,03/03/2010,240,W,127,45,81,55.6,12,23,52.2,25,31,80.6,13,37,50,36,9,6,14,14,26
659,LAC,PHX,03/03/2010,240,L,101,39,85,45.9,10,28,35.7,13,17,76.5,8,22,30,26,7,3,13,19,-26
660,CHA,BOS,03/03/2010,240,L,80,27,75,36.0,0,9,0.0,26,30,86.7,13,31,44,20,10,4,15,21,-24
661,BOS,CHA,03/03/2010,240,W,104,38,71,53.5,10,16,62.5,18,28,64.3,4,34,38,27,10,8,13,20,24
662,NJN,CLE,03/03/2010,240,L,92,33,84,39.3,6,18,33.3,20,28,71.4,16,23,39,16,7,3,17,14,-19
663,CLE,NJN,03/03/2010,240,W,111,44,85,51.8,7,20,35.0,16,21,76.2,15,31,46,29,11,6,14,19,19
664,DET,NYK,03/03/2010,240,L,104,41,89,46.1,7,14,50.0,15,20,75.0,14,27,41,19,6,4,13,22,-24
665,NYK,DET,03/03/2010,240,W,128,47,85,55.3,12,23,52.2,22,26,84.6,8,36,44,31,9,2,9,19,24
666,SAC,OKC,03/02/2010,240,L,107,41,76,53.9,5,16,31.3,20,24,83.3,8,24,32,21,6,3,14,27,-6
667,OKC,SAC,03/02/2010,240,W,113,40,80,50.0,5,12,41.7,28,32,87.5,17,26,43,21,7,3,14,22,6
668,DET,BOS,03/02/2010,240,L,100,37,79,46.8,3,20,15.0,23,30,76.7,16,30,46,24,7,4,18,22,-5
669,BOS,DET,03/02/2010,240,W,105,35,76,46.1,9,18,50.0,26,31,83.9,10,24,34,26,11,2,13,19,5
670,GSW,MIA,03/02/2010,240,L,106,44,86,51.2,9,31,29.0,9,17,52.9,5,30,35,22,10,2,12,27,-4
671,MIA,GSW,03/02/2010,240,W,110,42,85,49.4,5,14,35.7,21,31,67.7,11,39,50,23,8,3,15,18,4
672,LAL,IND,03/02/2010,240,W,122,45,87,51.7,10,23,43.5,22,24,91.7,10,33,43,33,12,4,13,12,23
673,IND,LAL,03/02/2010,240,L,99,41,87,47.1,7,17,41.2,10,15,66.7,12,28,40,28,8,3,18,18,-23
674,CHA,DAL,03/01/2010,240,L,84,29,73,39.7,5,18,27.8,21,28,75.0,8,34,42,17,7,7,20,13,-5
675,DAL,CHA,03/01/2010,240,W,89,37,80,46.3,3,16,18.8,12,15,80.0,5,31,36,19,11,8,13,20,5
676,MEM,POR,03/01/2010,240,L,93,35,77,45.5,4,16,25.0,19,25,76.0,12,31,43,16,6,5,21,19,-10
677,POR,MEM,03/01/2010,240,W,103,38,85,44.7,8,21,38.1,19,19,100,11,25,36,22,10,7,13,21,10
678,NOH,SAS,03/01/2010,240,L,92,37,82,45.1,8,18,44.4,10,13,76.9,11,33,44,22,4,4,13,14,-14
679,SAS,NOH,03/01/2010,240,W,106,42,83,50.6,8,23,34.8,14,17,82.4,9,32,41,23,7,8,9,19,14
680,HOU,TOR,03/01/2010,240,W,116,41,80,51.3,13,25,52.0,21,23,91.3,6,37,43,33,11,5,17,23,24
681,TOR,HOU,03/01/2010,240,L,92,34,77,44.2,5,14,35.7,19,25,76.0,5,31,36,17,10,5,18,27,-24
682,CLE,NYK,03/01/2010,240,W,124,51,90,56.7,6,19,31.6,16,27,59.3,14,46,60,31,8,7,16,21,31
683,NYK,CLE,03/01/2010,240,L,93,36,88,40.9,9,30,30.0,12,17,70.6,2,29,31,26,9,3,12,17,-31
684,UTA,LAC,03/01/2010,240,L,104,38,89,42.7,4,15,26.7,24,31,77.4,15,25,40,30,15,7,12,22,-4
685,LAC,UTA,03/01/2010,240,W,108,36,75,48.0,10,22,45.5,26,29,89.7,10,31,41,24,7,10,19,18,4
686,DEN,PHX,03/01/2010,240,L,85,33,78,42.3,9,24,37.5,10,16,62.5,11,26,37,13,10,1,19,21,-16
687,PHX,DEN,03/01/2010,240,W,101,34,76,44.7,7,18,38.9,26,33,78.8,16,29,45,20,8,6,16,14,16
688,ATL,CHI,03/01/2010,240,W,116,43,96,44.8,6,18,33.3,24,30,80.0,22,41,63,23,8,3,9,15,24
689,CHI,ATL,03/01/2010,240,L,92,39,89,43.8,2,17,11.8,12,15,80.0,8,29,37,20,4,7,12,19,-24
690,ORL,PHI,03/01/2010,240,W,126,45,77,58.4,15,23,65.2,21,25,84.0,6,29,35,22,5,7,11,14,21
691,PHI,ORL,03/01/2010,240,L,105,42,86,48.8,8,17,47.1,13,14,92.9,11,23,34,20,5,5,12,19,-21
692,OKC,TOR,02/28/2010,240,W,119,43,83,51.8,6,12,50.0,27,33,81.8,7,31,38,23,12,7,13,25,20
693,TOR,OKC,02/28/2010,240,L,99,38,87,43.7,6,15,40.0,17,24,70.8,14,31,45,15,6,2,18,23,-20
694,SAC,LAC,02/28/2010,240,W,97,38,88,43.2,5,14,35.7,16,24,66.7,11,32,43,17,9,5,10,23,5
695,LAC,SAC,02/28/2010,240,L,92,31,83,37.3,5,20,25.0,25,31,80.6,11,38,49,14,4,5,15,18,-5
696,ATL,MIL,02/28/2010,265,W,106,39,90,43.3,3,13,23.1,25,30,83.3,14,33,47,21,10,3,12,23,4
697,MIL,ATL,02/28/2010,265,L,102,37,81,45.7,5,15,33.3,23,25,92.0,8,35,43,23,7,5,16,25,-4
698,NOH,DAL,02/28/2010,240,L,100,37,83,44.6,6,21,28.6,20,23,87.0,15,28,43,14,8,5,15,15,-8
699,DAL,NOH,02/28/2010,240,W,108,45,87,51.7,4,15,26.7,14,17,82.4,12,31,43,31,9,3,13,20,8
700,ORL,MIA,02/28/2010,240,W,96,32,70,45.7,7,24,29.2,25,30,83.3,8,29,37,15,5,7,8,19,16
701,MIA,ORL,02/28/2010,240,L,80,30,77,39.0,6,16,37.5,14,18,77.8,11,27,38,17,1,4,15,22,-16
702,WAS,NJN,02/28/2010,240,W,89,35,83,42.2,3,9,33.3,16,20,80.0,13,37,50,19,4,5,12,22,4
703,NJN,WAS,02/28/2010,240,L,85,32,91,35.2,3,14,21.4,18,24,75.0,19,29,48,21,5,7,11,21,-4
704,DEN,LAL,02/28/2010,240,L,89,28,78,35.9,7,25,28.0,26,33,78.8,12,31,43,15,11,2,20,20,-6
705,LAL,DEN,02/28/2010,240,W,95,36,79,45.6,8,16,50.0,15,21,71.4,12,35,47,22,16,6,18,19,6
706,PHX,SAS,02/28/2010,240,L,110,43,84,51.2,8,15,53.3,16,23,69.6,10,29,39,23,7,9,12,20,-3
707,SAS,PHX,02/28/2010,240,W,113,43,85,50.6,4,14,28.6,23,28,82.1,10,31,41,23,6,4,12,16,3
708,POR,MIN,02/27/2010,240,W,110,37,81,45.7,8,20,40.0,28,35,80.0,12,32,44,29,11,6,10,20,19
709,MIN,POR,02/27/2010,240,L,91,36,79,45.6,6,16,37.5,13,17,76.5,8,34,42,19,3,6,20,24,-19
710,IND,CHI,02/27/2010,240,W,100,35,74,47.3,5,17,29.4,25,28,89.3,8,28,36,23,11,6,18,20,10
711,CHI,IND,02/27/2010,240,L,90,31,74,41.9,3,13,23.1,25,33,75.8,13,30,43,14,7,4,21,21,-10
712,UTA,HOU,02/27/2010,240,W,133,52,77,67.5,14,25,56.0,15,26,57.7,5,34,39,36,5,7,17,31,23
713,HOU,UTA,02/27/2010,240,L,110,35,79,44.3,6,21,28.6,34,42,81.0,11,23,34,21,9,0,13,22,-23
714,MIL,MIA,02/27/2010,240,W,94,38,79,48.1,10,26,38.5,8,10,80.0,8,39,47,24,2,6,12,16,23
715,MIA,MIL,02/27/2010,240,L,71,28,78,35.9,3,13,23.1,12,18,66.7,10,31,41,9,8,4,12,14,-23
716,BOS,NJN,02/27/2010,240,L,96,42,84,50.0,3,19,15.8,9,11,81.8,14,27,41,32,8,3,18,29,-8
717,NJN,BOS,02/27/2010,240,W,104,32,72,44.4,6,13,46.2,34,41,82.9,10,25,35,15,12,5,16,11,8
718,NYK,MEM,02/27/2010,240,L,109,41,81,50.6,12,31,38.7,15,20,75.0,4,28,32,24,5,5,9,25,-11
719,MEM,NYK,02/27/2010,240,W,120,45,87,51.7,6,13,46.2,24,35,68.6,17,35,52,22,5,2,8,15,11
720,GSW,DET,02/27/2010,240,W,95,35,85,41.2,10,31,32.3,15,25,60.0,10,36,46,25,11,4,17,18,7
721,DET,GSW,02/27/2010,240,L,88,37,86,43.0,3,8,37.5,11,26,42.3,17,40,57,16,9,3,23,21,-7
722,CHA,MEM,02/26/2010,240,W,93,38,79,48.1,6,17,35.3,11,19,57.9,10,29,39,17,9,7,15,19,4
723,MEM,CHA,02/26/2010,240,L,89,34,70,48.6,9,20,45.0,12,18,66.7,9,28,37,19,9,7,20,18,-4
724,MIN,OKC,02/26/2010,240,L,92,37,91,40.7,3,16,18.8,15,17,88.2,14,29,43,21,8,2,16,18,-17
725,OKC,MIN,02/26/2010,240,W,109,44,81,54.3,2,11,18.2,19,25,76.0,9,38,47,29,11,5,17,16,17
726,TOR,CLE,02/26/2010,265,L,118,45,93,48.4,8,25,32.0,20,25,80.0,11,20,31,23,4,0,10,26,-8
727,CLE,TOR,02/26/2010,265,W,126,42,82,51.2,11,29,37.9,31,36,86.1,12,30,42,29,6,3,15,25,8
728,WAS,NYK,02/26/2010,265,L,116,47,89,52.8,10,18,55.6,12,21,57.1,10,33,43,34,2,13,20,30,-2
729,NYK,WAS,02/26/2010,265,W,118,44,91,48.4,6,17,35.3,24,33,72.7,11,34,45,27,9,8,18,23,2
730,ORL,NOH,02/26/2010,240,L,93,38,77,49.4,7,27,25.9,10,16,62.5,11,27,38,19,5,4,18,18,-7
731,NOH,ORL,02/26/2010,240,W,100,39,81,48.1,3,8,37.5,19,25,76.0,12,31,43,13,10,3,12,16,7
732,DEN,DET,02/26/2010,240,W,107,35,77,45.5,8,18,44.4,29,37,78.4,11,27,38,21,10,7,16,15,5
733,DET,DEN,02/26/2010,240,L,102,41,92,44.6,6,16,37.5,14,20,70.0,20,30,50,21,7,5,18,26,-5
734,SAC,UTA,02/26/2010,240,W,103,42,77,54.5,3,9,33.3,16,28,57.1,4,33,37,24,6,5,8,20,4
735,UTA,SAC,02/26/2010,240,L,99,36,88,40.9,5,21,23.8,22,28,78.6,13,35,48,29,3,5,13,20,-4
736,DAL,ATL,02/26/2010,265,W,111,48,92,52.2,7,21,33.3,8,11,72.7,12,38,50,37,5,7,13,18,8
737,ATL,DAL,02/26/2010,265,L,103,38,95,40.0,9,26,34.6,18,21,85.7,15,26,41,32,10,6,7,11,-8
738,HOU,SAS,02/26/2010,240,W,109,36,79,45.6,3,16,18.8,34,38,89.5,12,26,38,18,6,5,13,24,5
739,SAS,HOU,02/26/2010,240,L,104,38,85,44.7,6,21,28.6,22,30,73.3,15,31,46,21,4,6,16,28,-5
740,LAC,PHX,02/26/2010,240,L,112,43,89,48.3,12,25,48.0,14,19,73.7,10,24,34,24,6,3,9,18,-13
741,PHX,LAC,02/26/2010,240,W,125,48,84,57.1,9,19,47.4,20,26,76.9,8,32,40,29,5,2,12,16,13
742,CHI,POR,02/26/2010,265,W,115,46,80,57.5,1,6,16.7,22,28,78.6,10,33,43,23,7,2,21,24,4
743,POR,CHI,02/26/2010,265,L,111,43,84,51.2,5,15,33.3,20,25,80.0,9,20,29,20,12,4,14,24,-4
744,LAL,PHI,02/26/2010,240,W,99,41,91,45.1,5,14,35.7,12,14,85.7,16,31,47,22,4,7,14,11,9
745,PHI,LAL,02/26/2010,240,L,90,40,91,44.0,3,16,18.8,7,11,63.6,16,27,43,23,8,6,10,13,-9
746,MIL,IND,02/25/2010,240,W,112,42,86,48.8,8,18,44.4,20,25,80.0,12,32,44,24,6,5,12,28,2
747,IND,MIL,02/25/2010,240,L,110,34,74,45.9,7,16,43.8,35,44,79.5,9,27,36,18,5,5,10,20,-2
748,BOS,CLE,02/25/2010,240,L,88,33,81,40.7,6,18,33.3,16,23,69.6,11,29,40,19,8,3,11,19,-20
749,CLE,BOS,02/25/2010,240,W,108,41,78,52.6,10,21,47.6,16,21,76.2,6,37,43,24,5,6,11,19,20
750,DEN,GSW,02/25/2010,240,W,127,47,92,51.1,16,27,59.3,17,28,60.7,19,37,56,29,7,4,16,25,15
751,GSW,DEN,02/25/2010,240,L,112,40,96,41.7,10,24,41.7,22,25,88.0,16,30,46,22,6,6,12,19,-15
752,POR,TOR,02/24/2010,240,W,101,42,85,49.4,6,15,40.0,11,15,73.3,9,28,37,25,9,3,8,19,14
753,TOR,POR,02/24/2010,240,L,87,34,76,44.7,7,20,35.0,12,17,70.6,9,32,41,18,1,7,16,17,-14
754,MEM,WAS,02/24/2010,240,W,99,42,87,48.3,3,10,30.0,12,18,66.7,15,31,46,23,6,6,10,18,5
755,WAS,MEM,02/24/2010,240,L,94,37,77,48.1,1,7,14.3,19,26,73.1,12,31,43,26,6,6,13,18,-5
756,MIN,ATL,02/24/2010,240,L,92,36,79,45.6,6,16,37.5,14,21,66.7,7,31,38,21,7,6,15,22,-6
757,ATL,MIN,02/24/2010,240,W,98,33,81,40.7,4,14,28.6,28,32,87.5,12,34,46,23,5,7,15,16,6
758,DAL,LAL,02/24/2010,240,W,101,35,80,43.8,8,21,38.1,23,26,88.5,13,28,41,23,10,6,17,20,5
759,LAL,DAL,02/24/2010,240,L,96,38,78,48.7,5,17,29.4,15,16,93.8,7,29,36,19,10,2,17,20,-5
760,MIL,NOH,02/24/2010,240,W,115,48,93,51.6,6,18,33.3,13,17,76.5,14,34,48,26,3,8,8,20,20
761,NOH,MIL,02/24/2010,240,L,95,35,82,42.7,5,15,33.3,20,24,83.3,10,30,40,17,5,2,11,17,-20
762,CHA,UTA,02/24/2010,240,L,93,28,68,41.2,7,21,33.3,30,34,88.2,8,26,34,18,11,8,14,23,-9
763,UTA,CHA,02/24/2010,240,W,102,39,82,47.6,9,21,42.9,15,23,65.2,15,27,42,25,7,2,16,24,9
764,ORL,HOU,02/24/2010,240,W,110,43,87,49.4,9,31,29.0,15,22,68.2,12,34,46,27,8,3,9,18,18
765,HOU,ORL,02/24/2010,240,L,92,33,77,42.9,12,24,50.0,14,19,73.7,9,28,37,22,4,5,15,18,-18
766,DET,LAC,02/24/2010,240,L,91,38,86,44.2,5,18,27.8,10,22,45.5,17,27,44,19,7,5,8,21,-6
767,LAC,DET,02/24/2010,240,W,97,34,84,40.5,7,21,33.3,22,24,91.7,21,35,56,21,0,2,14,16,6
768,PHI,PHX,02/24/2010,240,L,95,37,85,43.5,5,18,27.8,16,22,72.7,14,26,40,16,7,4,10,17,-11
769,PHX,PHI,02/24/2010,240,W,106,44,86,51.2,8,21,38.1,10,13,76.9,8,32,40,20,4,4,14,18,11
770,IND,CHI,02/24/2010,240,L,110,36,88,40.9,13,29,44.8,25,27,92.6,7,31,38,19,7,4,14,23,-10
771,CHI,IND,02/24/2010,240,W,120,44,87,50.6,5,11,45.5,27,35,77.1,12,34,46,22,6,10,17,20,10
772,SAS,OKC,02/24/2010,240,W,95,33,78,42.3,6,17,35.3,23,30,76.7,10,35,45,16,7,4,11,22,8
773,OKC,SAS,02/24/2010,240,L,87,33,83,39.8,5,17,29.4,16,24,66.7,12,38,50,14,8,5,9,22,-8
774,MEM,LAL,02/23/2010,240,L,98,39,83,47.0,5,14,35.7,15,20,75.0,8,34,42,15,10,8,18,21,-1
775,LAL,MEM,02/23/2010,240,W,99,37,76,48.7,6,17,35.3,19,26,73.1,7,30,37,19,12,4,17,20,1
776,PHX,OKC,02/23/2010,240,W,104,40,78,51.3,7,13,53.8,17,27,63.0,12,33,45,24,5,6,17,20,2
777,OKC,PHX,02/23/2010,240,L,102,38,86,44.2,4,16,25.0,22,24,91.7,10,25,35,23,10,6,12,23,-2
778,SAC,DET,02/23/2010,240,L,89,32,72,44.4,4,13,30.8,21,29,72.4,8,26,34,18,7,4,13,18,-12
779,DET,SAC,02/23/2010,240,W,101,45,77,58.4,4,11,36.4,7,14,50.0,8,26,34,16,6,4,12,26,12
780,MIA,MIN,02/23/2010,240,L,88,33,80,41.3,8,22,36.4,14,16,87.5,7,29,36,17,12,12,13,15,-3
781,MIN,MIA,02/23/2010,240,W,91,34,78,43.6,8,14,57.1,15,19,78.9,10,37,47,15,7,5,21,15,3
782,CLE,NOH,02/23/2010,240,W,105,40,82,48.8,8,25,32.0,17,24,70.8,8,28,36,29,7,4,8,15,10
783,NOH,CLE,02/23/2010,240,L,95,39,78,50.0,4,17,23.5,13,13,100,5,34,39,20,4,0,12,21,-10
784,NYK,BOS,02/23/2010,240,L,106,42,80,52.5,10,28,35.7,12,17,70.6,8,30,38,24,7,3,18,17,-4
