,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
658,HOU,ATL,02/25/2019,240,W,119,39,90,43.3,15,51,29.4,26,30,86.7,12,25,37,24,11,4,14,18,8
659,ATL,HOU,02/25/2019,240,L,111,39,80,48.8,17,38,44.7,16,23,69.6,10,31,41,21,6,6,17,24,-8
660,POR,CLE,02/25/2019,240,W,123,44,78,56.4,18,29,62.1,17,22,77.3,6,39,45,26,5,6,13,24,13
661,CLE,POR,02/25/2019,240,L,110,37,89,41.6,13,34,38.2,23,26,88.5,13,27,40,22,4,1,8,20,-13
662,LAC,DAL,02/25/2019,240,W,121,45,100,45.0,17,45,37.8,14,18,77.8,9,31,40,33,11,4,6,22,9
663,DAL,LAC,02/25/2019,240,L,112,37,76,48.7,14,36,38.9,24,27,88.9,7,38,45,28,3,9,17,20,-9
664,SAS,BKN,02/25/2019,240,L,85,35,96,36.5,4,24,16.7,11,12,91.7,10,37,47,14,6,6,11,13,-16
665,BKN,SAS,02/25/2019,240,W,101,35,81,43.2,19,50,38.0,12,16,75.0,6,45,51,24,5,5,16,15,16
666,MIL,CHI,02/25/2019,240,W,117,42,91,46.2,17,49,34.7,16,23,69.6,8,37,45,26,3,6,8,22,11
667,CHI,MIL,02/25/2019,240,L,106,41,92,44.6,9,26,34.6,15,22,68.2,6,35,41,31,3,3,7,18,-11
668,TOR,ORL,02/24/2019,240,L,98,38,91,41.8,11,28,39.3,11,14,78.6,6,36,42,30,6,2,13,20,-15
669,ORL,TOR,02/24/2019,240,W,113,42,91,46.2,14,36,38.9,15,20,75.0,12,40,52,29,6,8,13,16,15
670,DEN,LAC,02/24/2019,240,W,123,44,85,51.8,12,34,35.3,23,35,65.7,12,44,56,30,11,6,23,28,27
671,LAC,DEN,02/24/2019,240,L,96,30,87,34.5,3,21,14.3,33,37,89.2,7,31,38,20,9,7,17,27,-27
672,NYK,SAS,02/24/2019,240,W,130,50,98,51.0,16,37,43.2,14,19,73.7,12,37,49,25,3,7,7,27,12
673,SAS,NYK,02/24/2019,240,L,118,42,94,44.7,6,24,25.0,28,31,90.3,14,36,50,18,3,4,7,20,-12
674,LAL,NOP,02/23/2019,240,L,115,44,81,54.3,10,29,34.5,17,26,65.4,6,33,39,33,10,3,23,21,-13
675,NOP,LAL,02/23/2019,240,W,128,50,96,52.1,15,40,37.5,13,16,81.3,9,32,41,31,14,4,18,21,13
676,OKC,SAC,02/23/2019,240,L,116,40,105,38.1,14,46,30.4,22,28,78.6,16,43,59,17,2,6,14,26,-3
677,SAC,OKC,02/23/2019,240,W,119,44,97,45.4,7,19,36.8,24,34,70.6,7,40,47,24,7,7,9,21,3
678,WAS,IND,02/23/2019,240,L,112,42,79,53.2,13,35,37.1,15,21,71.4,8,24,32,27,15,5,22,23,-7
679,IND,WAS,02/23/2019,240,W,119,47,83,56.6,11,25,44.0,14,22,63.6,12,29,41,29,13,0,23,21,7
680,BKN,CHA,02/23/2019,240,W,117,40,87,46.0,17,43,39.5,20,26,76.9,11,31,42,23,5,6,13,26,2
681,CHA,BKN,02/23/2019,240,L,115,39,86,45.3,12,35,34.3,25,30,83.3,12,30,42,15,4,5,12,23,-2
682,PHX,ATL,02/23/2019,240,L,112,41,93,44.1,13,37,35.1,17,20,85.0,6,35,41,25,9,4,12,29,-8
683,ATL,PHX,02/23/2019,240,W,120,38,92,41.3,12,33,36.4,32,38,84.2,12,38,50,22,8,9,14,22,8
684,DAL,UTA,02/23/2019,240,L,109,41,97,42.3,13,36,36.1,14,18,77.8,8,34,42,25,2,3,3,28,-16
685,UTA,DAL,02/23/2019,240,W,125,41,85,48.2,14,38,36.8,29,33,87.9,8,45,53,28,2,9,7,21,16
686,MIL,MIN,02/23/2019,240,W,140,50,95,52.6,19,43,44.2,21,22,95.5,10,39,49,28,6,8,11,17,12
687,MIN,MIL,02/23/2019,240,L,128,50,102,49.0,12,26,46.2,16,20,80.0,12,29,41,29,7,2,10,16,-12
688,DET,MIA,02/23/2019,240,W,119,42,80,52.5,14,33,42.4,21,26,80.8,7,34,41,21,6,5,14,24,23
689,MIA,DET,02/23/2019,240,L,96,35,82,42.7,7,28,25.0,19,27,70.4,9,24,33,18,6,6,13,22,-23
690,MEM,CLE,02/23/2019,240,L,107,40,90,44.4,5,25,20.0,22,28,78.6,15,28,43,18,7,6,12,21,-5
691,CLE,MEM,02/23/2019,240,W,112,39,88,44.3,16,42,38.1,18,23,78.3,14,38,52,25,6,3,19,26,5
692,CHI,BOS,02/23/2019,240,W,126,47,88,53.4,12,30,40.0,20,21,95.2,11,38,49,26,4,2,13,22,10
693,BOS,CHI,02/23/2019,240,L,116,45,92,48.9,10,29,34.5,16,21,76.2,6,26,32,26,6,7,7,18,-10
694,HOU,GSW,02/23/2019,240,W,118,40,92,43.5,16,43,37.2,22,24,91.7,12,37,49,26,13,7,15,23,6
695,GSW,HOU,02/23/2019,240,L,112,42,90,46.7,14,36,38.9,14,20,70.0,9,36,45,26,9,10,18,19,-6
696,PHI,POR,02/23/2019,240,L,115,42,87,48.3,9,24,37.5,22,28,78.6,7,26,33,28,5,5,11,23,-15
697,POR,PHI,02/23/2019,240,W,130,49,99,49.5,5,23,21.7,27,29,93.1,19,34,53,29,8,6,11,23,15
698,OKC,UTA,02/22/2019,290,W,148,55,118,46.6,18,44,40.9,20,25,80.0,11,32,43,29,16,5,11,29,1
699,UTA,OKC,02/22/2019,290,L,147,52,105,49.5,18,40,45.0,25,31,80.6,15,46,61,33,8,10,25,25,-1
700,TOR,SAS,02/22/2019,240,W,120,40,94,42.6,14,30,46.7,26,32,81.3,14,33,47,24,8,3,9,20,3
701,SAS,TOR,02/22/2019,240,L,117,43,89,48.3,12,37,32.4,19,22,86.4,9,39,48,27,7,6,14,22,-3
702,LAC,MEM,02/22/2019,240,W,112,35,75,46.7,6,25,24.0,36,42,85.7,7,42,49,21,8,4,24,30,6
703,MEM,LAC,02/22/2019,240,L,106,33,90,36.7,9,32,28.1,31,36,86.1,11,28,39,20,10,6,11,31,-6
704,CHA,WAS,02/22/2019,240,W,123,46,96,47.9,13,33,39.4,18,22,81.8,11,42,53,26,7,6,14,20,13
705,WAS,CHA,02/22/2019,240,L,110,42,97,43.3,10,39,25.6,16,18,88.9,11,32,43,24,6,6,13,20,-13
706,ATL,DET,02/22/2019,240,L,122,43,88,48.9,20,42,47.6,16,19,84.2,10,37,47,21,6,4,18,24,-3
707,DET,ATL,02/22/2019,240,W,125,46,95,48.4,15,40,37.5,18,28,64.3,10,34,44,20,11,4,8,21,3
708,DAL,DEN,02/22/2019,240,L,104,34,84,40.5,10,41,24.4,26,33,78.8,7,35,42,19,7,2,15,21,-10
709,DEN,DAL,02/22/2019,240,W,114,42,103,40.8,14,37,37.8,16,25,64.0,21,42,63,32,11,2,13,26,10
710,IND,NOP,02/22/2019,240,W,126,44,93,47.3,14,32,43.8,24,35,68.6,13,35,48,28,10,5,11,24,15
711,NOP,IND,02/22/2019,240,L,111,43,93,46.2,8,27,29.6,17,30,56.7,14,37,51,25,5,5,17,25,-15
712,ORL,CHI,02/22/2019,240,L,109,41,81,50.6,14,34,41.2,13,24,54.2,8,38,46,25,4,6,14,14,-1
713,CHI,ORL,02/22/2019,240,W,110,40,90,44.4,12,29,41.4,18,19,94.7,6,33,39,18,8,4,8,19,1
714,MIN,NYK,02/22/2019,240,W,115,41,87,47.1,11,24,45.8,22,32,68.8,7,35,42,22,13,8,13,20,11
715,NYK,MIN,02/22/2019,240,L,104,37,86,43.0,11,29,37.9,19,24,79.2,8,39,47,15,9,8,23,22,-11
716,BOS,MIL,02/21/2019,240,L,97,39,102,38.2,14,40,35.0,5,6,83.3,12,38,50,19,11,9,7,15,-1
717,MIL,BOS,02/21/2019,240,W,98,37,88,42.0,14,39,35.9,10,14,71.4,9,46,55,21,5,4,16,11,1
718,CLE,PHX,02/21/2019,240,W,111,42,85,49.4,13,36,36.1,14,20,70.0,10,41,51,34,11,4,18,23,13
719,PHX,CLE,02/21/2019,240,L,98,35,84,41.7,10,32,31.3,18,25,72.0,11,27,38,26,12,6,17,18,-13
720,BKN,POR,02/21/2019,240,L,99,36,92,39.1,7,36,19.4,20,26,76.9,12,37,49,26,4,2,12,19,-14
721,POR,BKN,02/21/2019,240,W,113,46,105,43.8,7,32,21.9,14,16,87.5,19,41,60,19,7,9,14,21,14
722,HOU,LAL,02/21/2019,240,L,106,40,88,45.5,12,41,29.3,14,15,93.3,4,35,39,18,8,5,15,28,-5
723,LAL,HOU,02/21/2019,240,W,111,38,86,44.2,8,30,26.7,27,33,81.8,12,37,49,22,4,4,18,17,5
724,SAC,GSW,02/21/2019,240,L,123,43,99,43.4,10,33,30.3,27,34,79.4,14,38,52,23,10,3,13,24,-2
725,GSW,SAC,02/21/2019,240,W,125,43,94,45.7,19,46,41.3,20,24,83.3,8,41,49,32,5,11,15,26,2
726,PHI,MIA,02/21/2019,240,W,106,37,82,45.1,7,26,26.9,25,35,71.4,12,39,51,23,5,4,15,13,4
727,MIA,PHI,02/21/2019,240,L,102,45,94,47.9,6,22,27.3,6,12,50.0,7,33,40,27,11,4,9,28,-4
728,NOP,OKC,02/14/2019,240,W,131,50,92,54.3,12,26,46.2,19,24,79.2,13,38,51,35,7,7,15,15,9
729,OKC,NOP,02/14/2019,240,L,122,50,106,47.2,10,44,22.7,12,13,92.3,17,31,48,27,8,6,13,21,-9
730,ATL,NYK,02/14/2019,240,L,91,33,91,36.3,10,38,26.3,15,19,78.9,10,31,41,19,8,4,12,24,-15
731,NYK,ATL,02/14/2019,240,W,106,38,84,45.2,12,31,38.7,18,26,69.2,11,41,52,21,9,9,14,22,15
732,ORL,CHA,02/14/2019,240,W,127,48,92,52.2,17,39,43.6,14,18,77.8,8,42,50,32,6,6,7,15,38
733,CHA,ORL,02/14/2019,240,L,89,33,94,35.1,4,31,12.9,19,26,73.1,13,32,45,18,6,4,8,19,-38
734,WAS,TOR,02/13/2019,240,L,120,37,84,44.0,14,40,35.0,32,39,82.1,4,39,43,27,6,3,18,28,-9
735,TOR,WAS,02/13/2019,240,W,129,44,92,47.8,16,38,42.1,25,30,83.3,9,43,52,32,8,8,15,27,9
736,DEN,SAC,02/13/2019,240,W,120,45,99,45.5,8,31,25.8,22,25,88.0,14,39,53,26,7,1,14,19,2
737,SAC,DEN,02/13/2019,240,L,118,42,93,45.2,11,32,34.4,23,28,82.1,10,34,44,30,12,1,12,23,-2
738,HOU,MIN,02/13/2019,240,L,111,40,98,40.8,19,53,35.8,12,13,92.3,13,24,37,23,5,2,11,18,-10
739,MIN,HOU,02/13/2019,240,W,121,49,90,54.4,10,20,50.0,13,17,76.5,13,34,47,31,4,5,10,13,10
740,DAL,MIA,02/13/2019,240,L,101,34,88,38.6,15,52,28.8,18,22,81.8,10,28,38,24,10,0,12,17,-11
741,MIA,DAL,02/13/2019,240,W,112,44,81,54.3,12,30,40.0,12,16,75.0,7,40,47,24,8,3,19,20,11
742,IND,MIL,02/13/2019,240,L,97,37,88,42.0,10,27,37.0,13,15,86.7,4,39,43,22,6,4,11,23,-9
743,MIL,IND,02/13/2019,240,W,106,38,86,44.2,9,31,29.0,21,29,72.4,10,42,52,22,7,3,10,14,9
744,POR,GSW,02/13/2019,240,W,129,43,93,46.2,16,37,43.2,27,34,79.4,14,34,48,24,3,4,4,16,22
745,GSW,POR,02/13/2019,240,L,107,39,97,40.2,13,38,34.2,16,18,88.9,18,31,49,26,1,9,9,26,-22
746,CLE,BKN,02/13/2019,315,L,139,54,120,45.0,18,42,42.9,13,18,72.2,18,39,57,35,7,4,15,37,-9
747,BKN,CLE,02/13/2019,315,W,148,52,113,46.0,18,45,40.0,26,34,76.5,16,44,60,31,4,13,18,23,9
748,LAC,PHX,02/13/2019,240,W,134,50,84,59.5,11,22,50.0,23,30,76.7,7,36,43,33,12,9,11,25,27
749,PHX,LAC,02/13/2019,240,L,107,40,86,46.5,8,30,26.7,19,25,76.0,8,28,36,24,6,4,17,23,-27
750,BOS,DET,02/13/2019,240,W,118,45,88,51.1,16,39,41.0,12,15,80.0,10,37,47,32,8,2,16,22,8
751,DET,BOS,02/13/2019,240,L,110,36,84,42.9,13,40,32.5,25,34,73.5,10,31,41,19,7,1,11,18,-8
752,PHI,NYK,02/13/2019,240,W,126,42,78,53.8,8,23,34.8,34,43,79.1,6,41,47,33,8,7,15,24,15
753,NYK,PHI,02/13/2019,240,L,111,40,100,40.0,9,29,31.0,22,27,81.5,14,29,43,27,8,4,12,27,-15
754,MEM,CHI,02/13/2019,240,L,110,43,89,48.3,11,31,35.5,13,17,76.5,6,26,32,33,9,5,9,19,-12
755,CHI,MEM,02/13/2019,240,W,122,45,80,56.3,8,20,40.0,24,29,82.8,9,37,46,28,2,3,14,19,12
756,ORL,NOP,02/12/2019,240,W,118,42,95,44.2,13,32,40.6,21,22,95.5,12,46,58,32,9,8,10,14,30
757,NOP,ORL,02/12/2019,240,L,88,36,94,38.3,10,29,34.5,6,8,75.0,8,34,42,21,5,8,14,16,-30
758,MEM,SAS,02/12/2019,240,L,107,44,89,49.4,8,24,33.3,11,16,68.8,8,40,48,25,5,6,13,23,-1
759,SAS,MEM,02/12/2019,240,W,108,36,86,41.9,13,21,61.9,23,29,79.3,10,33,43,23,6,5,8,14,1
760,ATL,LAL,02/12/2019,240,W,117,40,92,43.5,16,42,38.1,21,26,80.8,6,41,47,29,8,6,21,24,4
761,LAL,ATL,02/12/2019,240,L,113,41,95,43.2,14,40,35.0,17,25,68.0,10,34,44,25,10,6,17,24,-4
762,GSW,UTA,02/12/2019,240,W,115,44,89,49.4,13,41,31.7,14,21,66.7,5,35,40,29,12,7,7,20,7
763,UTA,GSW,02/12/2019,240,L,108,41,87,47.1,10,26,38.5,16,21,76.2,7,42,49,23,3,4,16,21,-7
764,PHI,BOS,02/12/2019,240,L,109,39,80,48.8,9,27,33.3,22,31,71.0,10,37,47,21,4,3,14,20,-3
765,BOS,PHI,02/12/2019,240,W,112,41,88,46.6,13,29,44.8,17,21,81.0,8,33,41,24,9,3,5,23,3
766,OKC,POR,02/11/2019,240,W,120,41,86,47.7,16,35,45.7,22,29,75.9,7,38,45,23,9,7,12,28,9
767,POR,OKC,02/11/2019,240,L,111,36,87,41.4,11,29,37.9,28,38,73.7,10,36,46,18,8,7,13,24,-9
768,BKN,TOR,02/11/2019,240,L,125,46,88,52.3,20,41,48.8,13,18,72.2,5,26,31,33,6,3,15,18,-2
769,TOR,BKN,02/11/2019,240,W,127,50,92,54.3,9,31,29.0,18,20,90.0,5,35,40,32,12,3,14,16,2
770,MIN,LAC,02/11/2019,240,W,130,47,90,52.2,6,18,33.3,30,36,83.3,16,28,44,28,14,1,13,22,10
771,LAC,MIN,02/11/2019,240,L,120,37,72,51.4,12,29,41.4,34,39,87.2,8,29,37,24,8,2,21,28,-10
772,DEN,MIA,02/11/2019,240,W,103,38,89,42.7,16,37,43.2,11,13,84.6,10,35,45,27,7,6,15,17,16
773,MIA,DEN,02/11/2019,240,L,87,34,82,41.5,9,33,27.3,10,16,62.5,7,40,47,23,10,5,19,16,-16
774,CHA,IND,02/11/2019,240,L,90,29,90,32.2,7,40,17.5,25,33,75.8,21,30,51,15,7,2,7,15,-9
775,IND,CHA,02/11/2019,240,W,99,38,74,51.4,8,25,32.0,15,17,88.2,5,34,39,25,3,3,12,22,9
776,WAS,DET,02/11/2019,240,L,112,42,84,50.0,14,39,35.9,14,19,73.7,7,30,37,31,7,5,14,21,-9
777,DET,WAS,02/11/2019,240,W,121,44,85,51.8,15,36,41.7,18,21,85.7,10,38,48,25,6,2,16,21,9
778,HOU,DAL,02/11/2019,240,W,120,42,90,46.7,23,60,38.3,13,15,86.7,9,29,38,28,13,5,11,26,16
779,DAL,HOU,02/11/2019,240,L,104,35,73,47.9,13,36,36.1,21,27,77.8,3,30,33,21,5,1,18,17,-16
780,CLE,NYK,02/11/2019,240,W,107,38,95,40.0,14,44,31.8,17,19,89.5,17,39,56,20,6,2,18,16,3
781,NYK,CLE,02/11/2019,240,L,104,42,92,45.7,7,26,26.9,13,20,65.0,10,36,46,21,8,9,10,17,-3
782,MIL,CHI,02/11/2019,240,W,112,38,80,47.5,12,38,31.6,24,29,82.8,5,44,49,24,6,7,17,18,13
783,CHI,MIL,02/11/2019,240,L,99,37,96,38.5,9,28,32.1,16,18,88.9,9,36,45,24,8,2,14,22,-13
784,SAC,PHX,02/10/2019,240,W,117,38,84,45.2,9,31,29.0,32,44,72.7,11,38,49,26,12,11,12,21,13
785,PHX,SAC,02/10/2019,240,L,104,38,91,41.8,6,27,22.2,22,30,73.3,15,39,54,22,5,4,17,31,-13
786,ATL,ORL,02/10/2019,240,L,108,37,80,46.3,13,32,40.6,21,25,84.0,5,28,33,27,5,6,11,21,-16
787,ORL,ATL,02/10/2019,240,W,124,43,91,47.3,13,37,35.1,25,28,89.3,11,38,49,29,4,9,8,21,16
788,POR,DAL,02/10/2019,240,L,101,42,86,48.8,9,29,31.0,8,14,57.1,12,36,48,24,7,4,19,26,-1
789,DAL,POR,02/10/2019,240,W,102,36,87,41.4,12,37,32.4,18,23,78.3,11,28,39,20,6,3,16,20,1
790,GSW,MIA,02/10/2019,240,W,120,44,82,53.7,13,36,36.1,19,26,73.1,7,29,36,28,8,5,12,16,2
791,MIA,GSW,02/10/2019,240,L,118,48,105,45.7,18,43,41.9,4,8,50.0,21,31,52,32,6,4,16,22,-2
792,LAL,PHI,02/10/2019,240,L,120,48,93,51.6,10,27,37.0,14,19,73.7,9,34,43,31,3,4,16,21,-23
793,PHI,LAL,02/10/2019,240,W,143,56,97,57.7,12,24,50.0,19,22,86.4,7,35,42,33,10,3,8,17,23
794,NOP,MEM,02/09/2019,240,L,90,34,86,39.5,6,33,18.2,16,27,59.3,17,35,52,25,6,5,15,22,-9
795,MEM,NOP,02/09/2019,240,W,99,38,88,43.2,8,29,27.6,15,18,83.3,10,35,45,27,6,2,12,24,9
796,CHA,ATL,02/09/2019,240,W,129,48,88,54.5,19,42,45.2,14,18,77.8,10,27,37,30,12,7,14,17,9
797,ATL,CHA,02/09/2019,240,L,120,46,86,53.5,14,33,42.4,14,19,73.7,10,26,36,26,10,3,18,18,-9
798,IND,CLE,02/09/2019,240,W,105,45,84,53.6,9,26,34.6,6,10,60.0,6,37,43,31,8,5,10,13,15
799,CLE,IND,02/09/2019,240,L,90,35,79,44.3,16,36,44.4,4,9,44.4,5,25,30,23,3,2,13,13,-15
800,ORL,MIL,02/09/2019,240,W,103,44,94,46.8,10,27,37.0,5,6,83.3,9,48,57,28,5,8,12,20,20
801,MIL,ORL,02/09/2019,240,L,83,31,95,32.6,6,35,17.1,15,18,83.3,12,39,51,18,5,8,10,16,-20
802,UTA,SAS,02/09/2019,240,W,125,47,90,52.2,16,41,39.0,15,20,75.0,9,43,52,29,7,3,11,17,20
803,SAS,UTA,02/09/2019,240,L,105,40,89,44.9,7,22,31.8,18,20,90.0,5,31,36,24,7,3,9,17,-20
804,HOU,OKC,02/09/2019,240,L,112,37,86,43.0,16,45,35.6,22,30,73.3,7,32,39,18,10,7,12,26,-5
805,OKC,HOU,02/09/2019,240,W,117,40,89,44.9,13,34,38.2,24,30,80.0,12,41,53,20,7,5,19,24,5
806,BOS,LAC,02/09/2019,240,L,112,39,92,42.4,9,26,34.6,25,31,80.6,8,37,45,21,9,3,12,29,-11
807,LAC,BOS,02/09/2019,240,W,123,40,84,47.6,12,30,40.0,31,40,77.5,6,43,49,28,6,6,17,27,11
808,TOR,NYK,02/09/2019,240,W,104,33,86,38.4,14,35,40.0,24,29,82.8,10,37,47,27,8,5,12,15,5
809,NYK,TOR,02/09/2019,240,L,99,39,94,41.5,10,25,40.0,11,19,57.9,15,42,57,22,9,4,15,26,-5
810,WAS,CHI,02/09/2019,240,W,134,55,95,57.9,12,27,44.4,12,14,85.7,6,33,39,38,6,6,13,23,9
811,CHI,WAS,02/09/2019,240,L,125,49,97,50.5,6,23,26.1,21,28,75.0,14,31,45,28,7,5,11,15,-9
812,MIN,NOP,02/08/2019,240,L,117,46,91,50.5,9,21,42.9,16,22,72.7,10,39,49,22,6,8,16,20,-5
813,NOP,MIN,02/08/2019,240,W,122,43,91,47.3,9,30,30.0,27,28,96.4,8,37,45,27,11,7,11,21,5
814,CLE,WAS,02/08/2019,240,L,106,36,96,37.5,12,38,31.6,22,25,88.0,17,35,52,21,6,3,14,16,-13
815,WAS,CLE,02/08/2019,240,W,119,46,92,50.0,12,35,34.3,15,16,93.8,10,38,48,35,10,4,16,19,13
816,SAC,MIA,02/08/2019,240,W,102,37,90,41.1,9,26,34.6,19,25,76.0,10,36,46,18,11,5,14,17,6
817,MIA,SAC,02/08/2019,240,L,96,38,88,43.2,11,33,33.3,9,19,47.4,11,38,49,26,6,8,20,21,-6
818,MIL,DAL,02/08/2019,240,W,122,51,93,54.8,10,36,27.8,10,12,83.3,10,41,51,25,4,5,13,21,15
819,DAL,MIL,02/08/2019,240,L,107,36,87,41.4,22,53,41.5,13,20,65.0,9,28,37,23,6,5,14,15,-15
820,NYK,DET,02/08/2019,240,L,103,35,78,44.9,7,22,31.8,26,41,63.4,10,29,39,22,6,5,13,23,-17
821,DET,NYK,02/08/2019,240,W,120,42,86,48.8,13,30,43.3,23,29,79.3,11,35,46,24,3,6,13,27,17
822,BKN,CHI,02/08/2019,240,L,106,39,94,41.5,13,41,31.7,15,16,93.8,6,27,33,26,9,1,13,21,-19
823,CHI,BKN,02/08/2019,240,W,125,46,85,54.1,14,28,50.0,19,24,79.2,8,42,50,27,5,5,18,21,19
824,GSW,PHX,02/08/2019,240,W,117,41,81,50.6,10,29,34.5,25,35,71.4,9,40,49,30,5,9,18,23,10
825,PHX,GSW,02/08/2019,240,L,107,39,101,38.6,6,31,19.4,23,30,76.7,19,29,48,23,12,1,12,28,-10
826,DEN,PHI,02/08/2019,240,L,110,46,94,48.9,6,26,23.1,12,13,92.3,8,32,40,35,5,3,13,19,-7
827,PHI,DEN,02/08/2019,240,W,117,39,78,50.0,10,22,45.5,29,32,90.6,7,35,42,23,7,5,17,12,7
828,OKC,MEM,02/07/2019,240,W,117,43,90,47.8,17,44,38.6,14,22,63.6,11,33,44,29,17,2,11,25,22
829,MEM,OKC,02/07/2019,240,L,95,34,77,44.2,7,24,29.2,20,23,87.0,8,37,45,19,9,4,24,21,-22
830,TOR,ATL,02/07/2019,240,W,119,40,87,46.0,13,40,32.5,26,33,78.8,12,38,50,29,6,2,8,23,18
831,ATL,TOR,02/07/2019,240,L,101,36,80,45.0,16,35,45.7,13,25,52.0,8,34,42,25,5,3,17,25,-18
832,LAC,IND,02/07/2019,240,L,92,37,85,43.5,6,17,35.3,12,19,63.2,9,27,36,23,14,6,21,19,-24
833,IND,LAC,02/07/2019,240,W,116,49,87,56.3,9,22,40.9,9,11,81.8,7,35,42,26,15,12,19,20,24
834,SAS,POR,02/07/2019,240,L,118,48,91,52.7,12,21,57.1,10,14,71.4,10,33,43,19,3,3,18,16,-9
835,POR,SAS,02/07/2019,240,W,127,49,91,53.8,11,31,35.5,18,18,100,4,29,33,26,11,4,8,14,9
836,MIN,ORL,02/07/2019,240,L,112,46,99,46.5,10,26,38.5,10,12,83.3,16,27,43,23,8,4,12,19,-10
837,ORL,MIN,02/07/2019,240,W,122,45,83,54.2,11,26,42.3,21,23,91.3,10,31,41,23,5,7,13,16,10
838,BOS,LAL,02/07/2019,240,L,128,46,94,48.9,16,38,42.1,20,20,100,11,37,48,35,7,5,8,16,-1
839,LAL,BOS,02/07/2019,240,W,129,50,97,51.5,22,41,53.7,7,18,38.9,10,33,43,35,5,6,8,19,1
840,SAC,HOU,02/06/2019,240,L,101,39,91,42.9,11,33,33.3,12,20,60.0,20,34,54,21,5,6,22,22,-26
841,HOU,SAC,02/06/2019,240,W,127,45,100,45.0,20,51,39.2,17,18,94.4,13,29,42,17,13,7,12,19,26
842,CHA,DAL,02/06/2019,240,L,93,36,89,40.4,9,37,24.3,12,17,70.6,8,39,47,17,9,9,14,17,-6
843,DAL,CHA,02/06/2019,240,W,99,38,94,40.4,11,36,30.6,12,17,70.6,15,42,57,25,8,5,13,12,6
844,MIL,WAS,02/06/2019,240,W,148,56,93,60.2,19,30,63.3,17,26,65.4,8,26,34,33,15,3,15,20,19
845,WAS,MIL,02/06/2019,240,L,129,48,92,52.2,17,37,45.9,16,19,84.2,8,32,40,34,6,5,24,23,-19
846,PHX,UTA,02/06/2019,240,L,88,35,75,46.7,3,17,17.6,15,19,78.9,7,29,36,23,8,2,22,25,-28
847,UTA,PHX,02/06/2019,240,W,116,42,84,50.0,11,28,39.3,21,32,65.6,12,31,43,29,13,5,16,18,28
848,BKN,DEN,02/06/2019,240,W,135,46,90,51.1,19,34,55.9,24,33,72.7,5,35,40,36,9,5,14,22,5
849,DEN,BKN,02/06/2019,240,L,130,50,99,50.5,13,35,37.1,17,21,81.0,12,36,48,32,7,8,13,26,-5
850,NOP,CHI,02/06/2019,240,W,125,45,85,52.9,15,35,42.9,20,30,66.7,14,32,46,26,1,6,12,18,5
851,CHI,NOP,02/06/2019,240,L,120,45,91,49.5,16,36,44.4,14,19,73.7,9,27,36,27,8,6,8,23,-5
852,GSW,SAS,02/06/2019,240,W,141,55,95,57.9,16,34,47.1,15,21,71.4,14,38,52,42,14,5,12,20,39
853,SAS,GSW,02/06/2019,240,L,102,35,81,43.2,12,32,37.5,20,21,95.2,4,26,30,24,6,5,18,19,-39
854,ORL,OKC,02/05/2019,240,L,122,42,90,46.7,11,37,29.7,27,34,79.4,8,32,40,27,14,4,18,29,-10
855,OKC,ORL,02/05/2019,240,W,132,46,92,50.0,13,30,43.3,27,37,73.0,8,41,49,25,11,2,17,25,10
856,MEM,MIN,02/05/2019,240,W,108,36,86,41.9,15,34,44.1,21,29,72.4,12,27,39,18,11,6,8,18,2
857,MIN,MEM,02/05/2019,240,L,106,39,87,44.8,9,29,31.0,19,20,95.0,16,39,55,26,4,4,17,23,-2
858,LAC,CHA,02/05/2019,240,W,117,42,87,48.3,18,24,75.0,15,17,88.2,8,40,48,25,1,6,11,24,2
859,CHA,LAC,02/05/2019,240,L,115,39,93,41.9,15,42,35.7,22,26,84.6,11,33,44,19,8,9,5,19,-2
860,IND,LAL,02/05/2019,240,W,136,56,98,57.1,19,34,55.9,5,8,62.5,10,30,40,37,11,7,10,20,42
861,LAL,IND,02/05/2019,240,L,94,35,75,46.7,4,21,19.0,20,26,76.9,3,31,34,25,5,3,19,14,-42
862,MIA,POR,02/05/2019,240,W,118,45,83,54.2,7,22,31.8,21,25,84.0,8,38,46,18,11,7,12,15,10
863,POR,MIA,02/05/2019,240,L,108,42,93,45.2,15,39,38.5,9,12,75.0,7,26,33,30,6,2,13,21,-10
864,CLE,BOS,02/05/2019,240,L,96,40,96,41.7,9,33,27.3,7,8,87.5,15,32,47,21,6,0,14,17,-7
865,BOS,CLE,02/05/2019,240,W,103,40,82,48.8,9,26,34.6,14,14,100,8,34,42,29,10,10,13,14,7
866,DET,NYK,02/05/2019,240,W,105,37,79,46.8,12,34,35.3,19,24,79.2,6,35,41,22,4,7,11,21,13
867,NYK,DET,02/05/2019,240,L,92,36,90,40.0,9,33,27.3,11,15,73.3,13,31,44,17,5,4,11,23,-13
868,TOR,PHI,02/05/2019,240,W,119,41,89,46.1,11,31,35.5,26,32,81.3,15,27,42,27,12,0,13,27,12
869,PHI,TOR,02/05/2019,240,L,107,31,70,44.3,7,24,29.2,38,41,92.7,5,29,34,20,8,3,18,22,-12
870,IND,NOP,02/04/2019,240,W,109,41,91,45.1,10,28,35.7,17,24,70.8,8,35,43,25,5,3,9,17,2
