,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
1212,MEM,NOP,01/18/2016,240,W,101,35,75,46.7,8,19,42.1,23,30,76.7,11,29,40,27,9,3,11,25,2
1213,NOP,MEM,01/18/2016,240,L,99,36,74,48.6,6,19,31.6,21,23,91.3,6,28,34,19,8,5,15,22,-2
1214,TOR,BKN,01/18/2016,240,W,112,43,85,50.6,13,24,54.2,13,18,72.2,8,28,36,24,8,4,8,17,12
1215,BKN,TOR,01/18/2016,240,L,100,39,76,51.3,5,14,35.7,17,19,89.5,8,32,40,24,4,4,14,18,-12
1216,POR,WAS,01/18/2016,240,W,108,43,84,51.2,17,31,54.8,5,11,45.5,9,39,48,25,5,2,15,24,10
1217,WAS,POR,01/18/2016,240,L,98,37,77,48.1,9,21,42.9,15,20,75.0,4,31,35,25,6,3,9,16,-10
1218,CHA,UTA,01/18/2016,290,W,124,41,88,46.6,14,27,51.9,28,32,87.5,7,43,50,20,6,4,16,18,5
1219,UTA,CHA,01/18/2016,290,L,119,44,104,42.3,15,45,33.3,16,20,80.0,15,34,49,27,6,7,10,28,-5
1220,ATL,ORL,01/18/2016,240,W,98,41,80,51.3,9,19,47.4,7,10,70.0,4,43,47,31,9,6,17,20,17
1221,ORL,ATL,01/18/2016,240,L,81,30,87,34.5,6,22,27.3,15,20,75.0,11,31,42,21,11,5,13,13,-17
1222,DAL,BOS,01/18/2016,265,W,118,40,93,43.0,16,34,47.1,22,24,91.7,11,40,51,23,4,2,14,21,5
1223,BOS,DAL,01/18/2016,265,L,113,40,94,42.6,12,30,40.0,21,26,80.8,13,36,49,24,9,3,12,30,-5
1224,DET,CHI,01/18/2016,240,L,101,42,95,44.2,5,26,19.2,12,20,60.0,20,30,50,18,8,2,11,16,-10
1225,CHI,DET,01/18/2016,240,W,111,44,84,52.4,9,21,42.9,14,20,70.0,6,32,38,28,6,6,10,16,10
1226,CLE,GSW,01/18/2016,240,L,98,37,77,48.1,7,19,36.8,17,25,68.0,8,28,36,22,3,4,16,25,-34
1227,GSW,CLE,01/18/2016,240,W,132,46,85,54.1,19,40,47.5,21,27,77.8,6,31,37,33,7,2,8,25,34
1228,HOU,LAC,01/18/2016,265,L,132,44,88,50.0,11,32,34.4,33,52,63.5,16,36,52,31,8,5,14,28,-8
1229,LAC,HOU,01/18/2016,265,W,140,47,91,51.6,22,37,59.5,24,33,72.7,9,32,41,28,10,6,13,30,8
1230,PHI,NYK,01/18/2016,290,L,113,45,102,44.1,10,28,35.7,13,25,52.0,7,44,51,27,9,7,13,25,-6
1231,NYK,PHI,01/18/2016,290,W,119,43,97,44.3,8,20,40.0,25,30,83.3,10,43,53,26,6,8,14,19,6
1232,MIA,OKC,01/17/2016,240,L,74,30,72,41.7,4,14,28.6,10,11,90.9,7,29,36,12,6,9,21,12,-25
1233,OKC,MIA,01/17/2016,240,W,99,40,88,45.5,7,22,31.8,12,12,100,13,31,44,24,11,8,14,13,25
1234,MIN,PHX,01/17/2016,240,W,117,39,69,56.5,7,18,38.9,32,40,80.0,8,33,41,23,11,7,17,25,30
1235,PHX,MIN,01/17/2016,240,L,87,35,81,43.2,3,15,20.0,14,25,56.0,9,21,30,16,5,2,15,29,-30
1236,DEN,IND,01/17/2016,240,W,129,46,91,50.5,10,26,38.5,27,38,71.1,17,25,42,25,12,4,17,26,3
1237,IND,DEN,01/17/2016,240,L,126,48,82,58.5,9,20,45.0,21,30,70.0,9,24,33,27,10,6,15,29,-3
1238,HOU,LAL,01/17/2016,240,W,112,44,91,48.4,6,21,28.6,18,24,75.0,11,40,51,21,10,5,14,19,17
1239,LAL,HOU,01/17/2016,240,L,95,37,82,45.1,6,19,31.6,15,19,78.9,3,33,36,25,8,7,14,16,-17
1240,DAL,SAS,01/17/2016,240,L,83,29,81,35.8,6,23,26.1,19,25,76.0,5,40,45,20,4,6,13,23,-29
1241,SAS,DAL,01/17/2016,240,W,112,42,90,46.7,5,20,25.0,23,28,82.1,6,45,51,22,7,5,7,21,29
1242,NYK,MEM,01/16/2016,240,L,95,35,77,45.5,5,20,25.0,20,24,83.3,6,30,36,20,4,6,11,20,-8
1243,MEM,NYK,01/16/2016,240,W,103,39,82,47.6,5,10,50.0,20,26,76.9,13,31,44,24,2,5,9,19,8
1244,WAS,BOS,01/16/2016,240,L,117,40,89,44.9,6,22,27.3,31,36,86.1,14,28,42,25,13,5,14,27,-2
1245,BOS,WAS,01/16/2016,240,W,119,39,88,44.3,9,29,31.0,32,36,88.9,17,30,47,27,7,3,16,25,2
1246,CHA,MIL,01/16/2016,240,L,92,33,87,37.9,9,36,25.0,17,22,77.3,13,22,35,27,8,2,8,20,-13
1247,MIL,CHA,01/16/2016,240,W,105,39,72,54.2,5,12,41.7,22,26,84.6,6,40,46,23,3,11,15,15,13
1248,ATL,BKN,01/16/2016,240,W,114,44,79,55.7,8,29,27.6,18,24,75.0,5,35,40,34,14,5,10,20,28
1249,BKN,ATL,01/16/2016,240,L,86,34,78,43.6,6,20,30.0,12,19,63.2,7,29,36,22,5,3,17,17,-28
1250,UTA,LAL,01/16/2016,240,W,109,41,83,49.4,12,24,50.0,15,18,83.3,11,40,51,17,8,8,12,17,27
1251,LAL,UTA,01/16/2016,240,L,82,31,90,34.4,9,23,39.1,11,18,61.1,16,28,44,16,4,4,14,14,-27
1252,GSW,DET,01/16/2016,240,L,95,34,94,36.2,10,25,40.0,17,23,73.9,14,33,47,18,6,9,13,16,-18
1253,DET,GSW,01/16/2016,240,W,113,47,101,46.5,8,23,34.8,11,20,55.0,17,40,57,22,8,11,11,22,18
1254,SAC,LAC,01/16/2016,240,W,110,36,76,47.4,13,25,52.0,25,33,75.8,9,43,52,28,5,8,17,19,7
1255,LAC,SAC,01/16/2016,240,L,103,38,96,39.6,13,39,33.3,14,19,73.7,14,32,46,24,6,4,11,24,-7
1256,PHI,POR,01/16/2016,240,W,114,42,76,55.3,10,23,43.5,20,30,66.7,3,42,45,27,9,8,13,25,25
1257,POR,PHI,01/16/2016,240,L,89,34,87,39.1,5,29,17.2,16,24,66.7,9,29,38,17,6,4,14,22,-25
1258,NOP,CHA,01/15/2016,240,W,109,43,87,49.4,12,27,44.4,11,13,84.6,8,30,38,29,7,7,8,15,2
1259,CHA,NOP,01/15/2016,240,L,107,42,86,48.8,14,35,40.0,9,12,75.0,3,35,38,21,1,1,11,17,-2
1260,MIN,OKC,01/15/2016,240,L,93,34,85,40.0,5,12,41.7,20,23,87.0,16,29,45,15,3,2,13,19,-20
1261,OKC,MIN,01/15/2016,240,W,113,47,89,52.8,5,23,21.7,14,22,63.6,12,28,40,31,10,7,6,21,20
1262,DEN,MIA,01/15/2016,240,L,95,32,78,41.0,6,18,33.3,25,26,96.2,6,31,37,23,4,6,14,18,-3
1263,MIA,DEN,01/15/2016,240,W,98,40,81,49.4,4,12,33.3,14,19,73.7,9,33,42,26,5,13,14,20,3
1264,IND,WAS,01/15/2016,240,L,104,38,80,47.5,3,17,17.6,25,32,78.1,6,29,35,19,9,3,13,12,-14
1265,WAS,IND,01/15/2016,240,W,118,51,98,52.0,11,25,44.0,5,10,50.0,17,37,54,26,8,2,15,29,14
1266,ATL,MIL,01/15/2016,265,L,101,43,100,43.0,9,30,30.0,6,6,100,7,36,43,29,5,9,18,25,-7
1267,MIL,ATL,01/15/2016,265,W,108,40,96,41.7,3,10,30.0,25,37,67.6,21,39,60,19,9,13,18,14,7
1268,HOU,CLE,01/15/2016,240,L,77,26,74,35.1,6,25,24.0,19,29,65.5,10,30,40,15,10,6,19,20,-14
1269,CLE,HOU,01/15/2016,240,W,91,34,87,39.1,8,35,22.9,15,23,65.2,17,32,49,19,10,6,15,24,14
1270,PHX,BOS,01/15/2016,240,L,103,35,89,39.3,10,27,37.0,23,28,82.1,9,36,45,24,9,5,15,22,-14
1271,BOS,PHX,01/15/2016,240,W,117,42,96,43.8,14,30,46.7,19,29,65.5,17,39,56,30,12,5,13,19,14
1272,POR,BKN,01/15/2016,240,W,116,47,93,50.5,15,35,42.9,7,11,63.6,12,30,42,26,7,5,9,18,12
1273,BKN,POR,01/15/2016,240,L,104,38,85,44.7,8,19,42.1,20,28,71.4,16,30,46,22,6,5,12,10,-12
1274,DAL,CHI,01/15/2016,240,W,83,30,77,39.0,8,22,36.4,15,17,88.2,7,36,43,20,1,6,10,16,6
1275,CHI,DAL,01/15/2016,240,L,77,31,86,36.0,2,19,10.5,13,15,86.7,12,35,47,16,6,2,9,19,-6
1276,MEM,DET,01/14/2016,240,W,103,37,76,48.7,9,16,56.3,20,25,80.0,5,24,29,21,13,3,16,19,2
1277,DET,MEM,01/14/2016,240,L,101,37,72,51.4,15,32,46.9,12,17,70.6,8,27,35,18,3,2,20,21,-2
1278,SAC,UTA,01/14/2016,240,W,103,34,74,45.9,5,11,45.5,30,42,71.4,14,40,54,19,12,2,16,29,2
1279,UTA,SAC,01/14/2016,240,L,101,35,83,42.2,6,34,17.6,25,34,73.5,10,28,38,12,8,3,13,26,-2
1280,TOR,ORL,01/14/2016,265,W,106,37,90,41.1,8,24,33.3,24,31,77.4,11,36,47,20,11,11,12,16,3
1281,ORL,TOR,01/14/2016,265,L,103,44,97,45.4,9,23,39.1,6,8,75.0,6,40,46,28,4,9,16,22,-3
1282,SAS,CLE,01/14/2016,240,W,99,38,83,45.8,5,17,29.4,18,22,81.8,11,34,45,17,6,7,12,16,4
1283,CLE,SAS,01/14/2016,240,L,95,38,82,46.3,10,26,38.5,9,11,81.8,9,34,43,15,4,2,18,23,-4
1284,GSW,LAL,01/14/2016,240,W,116,43,86,50.0,13,33,39.4,17,20,85.0,12,35,47,26,12,4,20,17,18
1285,LAL,GSW,01/14/2016,240,L,98,40,90,44.4,4,23,17.4,14,24,58.3,16,31,47,17,13,3,21,19,-18
1286,CHI,PHI,01/14/2016,265,W,115,41,88,46.6,7,17,41.2,26,31,83.9,17,36,53,17,9,2,23,20,4
1287,PHI,CHI,01/14/2016,265,L,111,42,93,45.2,12,27,44.4,15,20,75.0,11,23,34,23,13,5,14,27,-4
1288,OKC,DAL,01/13/2016,240,W,108,38,82,46.3,15,33,45.5,17,29,58.6,13,41,54,24,11,5,18,26,19
1289,DAL,OKC,01/13/2016,240,L,89,32,82,39.0,6,31,19.4,19,25,76.0,8,33,41,18,7,3,16,20,-19
1290,ATL,CHA,01/13/2016,240,L,84,30,81,37.0,7,25,28.0,17,21,81.0,6,31,37,17,5,4,16,21,-23
1291,CHA,ATL,01/13/2016,240,W,107,36,82,43.9,13,39,33.3,22,26,84.6,11,43,54,26,8,9,18,24,23
1292,WAS,MIL,01/13/2016,240,W,106,38,84,45.2,12,27,44.4,18,24,75.0,9,21,30,27,18,4,17,26,5
1293,MIL,WAS,01/13/2016,240,L,101,38,72,52.8,1,8,12.5,24,34,70.6,10,37,47,23,10,2,27,21,-5
1294,DEN,GSW,01/13/2016,240,W,112,37,87,42.5,5,22,22.7,33,37,89.2,13,36,49,22,7,3,13,18,2
1295,GSW,DEN,01/13/2016,240,L,110,42,88,47.7,10,26,38.5,16,20,80.0,7,32,39,25,9,11,13,25,-2
1296,SAC,NOP,01/13/2016,240,L,97,41,84,48.8,6,23,26.1,9,14,64.3,10,42,52,21,4,7,18,15,-12
1297,NOP,SAC,01/13/2016,240,W,109,42,100,42.0,16,33,48.5,9,11,81.8,13,32,45,27,10,3,7,18,12
1298,POR,UTA,01/13/2016,240,W,99,39,88,44.3,11,26,42.3,10,15,66.7,17,37,54,25,7,10,13,20,14
1299,UTA,POR,01/13/2016,240,L,85,31,76,40.8,8,19,42.1,15,22,68.2,10,28,38,20,8,6,14,15,-14
1300,HOU,MIN,01/13/2016,240,W,107,37,75,49.3,7,30,23.3,26,38,68.4,8,31,39,19,11,3,16,19,3
1301,MIN,HOU,01/13/2016,240,L,104,36,78,46.2,8,17,47.1,24,30,80.0,14,29,43,25,11,1,21,27,-3
1302,MIA,LAC,01/13/2016,240,L,90,31,70,44.3,9,24,37.5,19,29,65.5,5,44,49,26,5,7,24,16,-14
1303,LAC,MIA,01/13/2016,240,W,104,40,94,42.6,11,25,44.0,13,16,81.3,10,33,43,26,18,5,8,25,14
1304,BOS,IND,01/13/2016,240,W,103,40,90,44.4,9,26,34.6,14,20,70.0,14,35,49,24,7,2,19,18,9
1305,IND,BOS,01/13/2016,240,L,94,37,91,40.7,5,30,16.7,15,20,75.0,13,35,48,18,12,3,20,20,-9
1306,NYK,BKN,01/13/2016,240,L,104,41,91,45.1,7,22,31.8,15,23,65.2,15,32,47,19,10,3,15,13,-6
1307,BKN,NYK,01/13/2016,240,W,110,45,86,52.3,9,17,52.9,11,14,78.6,8,37,45,24,8,3,15,15,6
1308,HOU,MEM,01/12/2016,240,W,107,33,77,42.9,18,35,51.4,23,27,85.2,18,24,42,21,10,4,17,19,16
1309,MEM,HOU,01/12/2016,240,L,91,33,72,45.8,7,18,38.9,18,24,75.0,13,18,31,22,9,3,19,24,-16
1310,MIN,OKC,01/12/2016,240,L,96,36,81,44.4,7,18,38.9,17,23,73.9,11,34,45,22,7,6,18,15,-5
1311,OKC,MIN,01/12/2016,240,W,101,39,84,46.4,9,22,40.9,14,18,77.8,8,33,41,21,10,3,18,21,5
1312,DAL,CLE,01/12/2016,265,L,107,39,79,49.4,11,28,39.3,18,22,81.8,7,37,44,25,4,7,16,16,-3
1313,CLE,DAL,01/12/2016,265,W,110,40,97,41.2,17,44,38.6,13,16,81.3,17,29,46,28,12,4,10,21,3
1314,MIL,CHI,01/12/2016,240,W,106,43,93,46.2,3,13,23.1,17,28,60.7,14,26,40,28,11,9,5,19,5
1315,CHI,MIL,01/12/2016,240,L,101,35,85,41.2,12,29,41.4,19,24,79.2,20,37,57,22,3,8,17,25,-5
1316,IND,PHX,01/12/2016,240,W,116,41,79,51.9,10,24,41.7,24,31,77.4,8,33,41,25,13,5,13,21,19
1317,PHX,IND,01/12/2016,240,L,97,36,89,40.4,8,25,32.0,17,27,63.0,16,29,45,24,6,3,19,25,-19
1318,SAS,DET,01/12/2016,240,W,109,41,85,48.2,5,14,35.7,22,27,81.5,11,38,49,20,9,5,17,20,10
1319,DET,SAS,01/12/2016,240,L,99,38,91,41.8,6,23,26.1,17,26,65.4,11,30,41,22,8,2,12,24,-10
1320,NYK,BOS,01/12/2016,240,W,120,43,81,53.1,7,20,35.0,27,30,90.0,6,33,39,24,5,5,11,17,6
1321,BOS,NYK,01/12/2016,240,L,114,42,86,48.8,9,29,31.0,21,26,80.8,7,35,42,25,5,4,9,20,-6
1322,NOP,LAL,01/12/2016,240,L,91,38,91,41.8,6,23,26.1,9,14,64.3,12,39,51,20,2,6,11,27,-4
1323,LAL,NOP,01/12/2016,240,W,95,32,87,36.8,6,29,20.7,25,32,78.1,11,36,47,16,7,4,8,17,4
1324,BKN,SAS,01/11/2016,240,L,79,33,73,45.2,2,12,16.7,11,13,84.6,5,25,30,15,5,3,19,18,-27
1325,SAS,BKN,01/11/2016,240,W,106,44,82,53.7,4,13,30.8,14,19,73.7,10,30,40,27,8,4,13,15,27
1326,WAS,CHI,01/11/2016,240,W,114,48,99,48.5,9,24,37.5,9,10,90.0,13,30,43,31,10,7,11,23,14
1327,CHI,WAS,01/11/2016,240,L,100,34,81,42.0,9,22,40.9,23,27,85.2,10,34,44,18,5,6,17,16,-14
1328,GSW,MIA,01/11/2016,240,W,111,41,86,47.7,7,23,30.4,22,30,73.3,9,40,49,25,5,1,9,18,8
1329,MIA,GSW,01/11/2016,240,L,103,41,91,45.1,7,19,36.8,14,16,87.5,9,38,47,31,2,4,11,19,-8
1330,MEM,BOS,01/10/2016,240,W,101,31,84,36.9,4,16,25.0,35,40,87.5,21,37,58,12,8,9,21,23,3
1331,BOS,MEM,01/10/2016,240,L,98,37,88,42.0,7,22,31.8,17,23,73.9,11,28,39,22,17,4,16,28,-3
1332,DAL,MIN,01/10/2016,240,W,93,36,77,46.8,6,20,30.0,15,21,71.4,11,28,39,20,7,3,15,19,6
1333,MIN,DAL,01/10/2016,240,L,87,33,79,41.8,4,16,25.0,17,22,77.3,11,27,38,23,8,2,17,25,-6
1334,DEN,CHA,01/10/2016,240,W,95,32,77,41.6,12,27,44.4,19,23,82.6,8,36,44,25,7,7,15,20,3
1335,CHA,DEN,01/10/2016,240,L,92,30,83,36.1,12,36,33.3,20,24,83.3,9,31,40,24,6,4,13,18,-3
1336,OKC,POR,01/10/2016,240,L,110,37,76,48.7,10,21,47.6,26,36,72.2,8,34,42,23,8,6,19,16,-5
1337,POR,OKC,01/10/2016,240,W,115,42,100,42.0,19,44,43.2,12,14,85.7,20,32,52,27,7,4,17,28,5
1338,HOU,IND,01/10/2016,265,W,107,39,89,43.8,14,38,36.8,15,23,65.2,10,39,49,24,11,3,23,21,4
1339,IND,HOU,01/10/2016,265,L,103,43,90,47.8,9,31,29.0,8,10,80.0,5,34,39,33,12,5,18,21,-4
1340,LAC,NOP,01/10/2016,265,W,114,42,89,47.2,12,36,33.3,18,34,52.9,8,39,47,26,8,3,14,24,3
1341,NOP,LAC,01/10/2016,265,L,111,40,100,40.0,8,30,26.7,23,29,79.3,15,41,56,20,8,2,14,24,-3
1342,NYK,MIL,01/10/2016,240,W,100,39,84,46.4,7,24,29.2,15,18,83.3,12,31,43,25,5,7,12,21,12
1343,MIL,NYK,01/10/2016,240,L,88,32,80,40.0,3,13,23.1,21,30,70.0,14,28,42,19,7,4,12,16,-12
1344,UTA,LAL,01/10/2016,240,W,86,31,69,44.9,5,16,31.3,19,25,76.0,6,39,45,16,8,8,16,18,12
1345,LAL,UTA,01/10/2016,240,L,74,29,89,32.6,3,21,14.3,13,15,86.7,16,25,41,15,9,4,11,22,-12
1346,PHI,CLE,01/10/2016,240,L,85,35,77,45.5,6,18,33.3,9,19,47.4,7,41,48,22,6,7,19,18,-10
1347,CLE,PHI,01/10/2016,240,W,95,35,90,38.9,9,32,28.1,16,23,69.6,13,38,51,20,9,2,11,16,10
1348,GSW,SAC,01/09/2016,240,W,128,49,87,56.3,19,37,51.4,11,15,73.3,9,39,48,35,5,8,19,25,12
1349,SAC,GSW,01/09/2016,240,L,116,43,92,46.7,8,23,34.8,22,29,75.9,7,27,34,27,8,3,10,22,-12
1350,CHI,ATL,01/09/2016,240,L,105,36,83,43.4,7,18,38.9,26,31,83.9,12,34,46,16,7,6,22,13,-15
1351,ATL,CHI,01/09/2016,240,W,120,49,94,52.1,10,24,41.7,12,15,80.0,8,32,40,33,15,13,16,22,15
1352,MIA,UTA,01/09/2016,240,L,83,34,82,41.5,6,19,31.6,9,17,52.9,15,24,39,14,7,8,17,16,-15
1353,UTA,MIA,01/09/2016,240,W,98,39,71,54.9,9,20,45.0,11,18,61.1,5,32,37,19,10,7,17,16,15
1354,BKN,DET,01/09/2016,240,L,89,38,82,46.3,5,9,55.6,8,10,80.0,5,33,38,24,5,3,14,17,-14
1355,DET,BKN,01/09/2016,240,W,103,43,92,46.7,8,27,29.6,9,14,64.3,11,36,47,23,10,5,11,12,14
1356,WAS,ORL,01/09/2016,240,W,105,42,76,55.3,13,23,56.5,8,10,80.0,4,23,27,29,10,3,15,24,6
1357,ORL,WAS,01/09/2016,240,L,99,38,74,51.4,5,14,35.7,18,24,75.0,11,26,37,22,9,2,15,12,-6
1358,LAC,CHA,01/09/2016,240,W,97,40,91,44.0,8,31,25.8,9,10,90.0,13,34,47,19,6,9,9,19,14
1359,CHA,LAC,01/09/2016,240,L,83,31,84,36.9,7,23,30.4,14,19,73.7,11,36,47,14,4,3,16,16,-14
1360,PHI,TOR,01/09/2016,240,L,95,39,80,48.8,11,17,64.7,6,14,42.9,9,26,35,26,9,5,13,23,-13
1361,TOR,PHI,01/09/2016,240,W,108,41,75,54.7,5,17,29.4,21,27,77.8,6,31,37,19,7,7,13,16,13
1362,NOP,IND,01/08/2016,240,L,86,31,83,37.3,9,29,31.0,15,20,75.0,8,29,37,21,21,5,16,18,-5
1363,IND,NOP,01/08/2016,240,W,91,36,81,44.4,5,21,23.8,14,19,73.7,14,40,54,21,7,7,25,17,5
1364,DEN,MEM,01/08/2016,240,L,84,32,87,36.8,4,19,21.1,16,19,84.2,19,40,59,19,2,4,18,24,-7
1365,MEM,DEN,01/08/2016,240,W,91,30,82,36.6,8,18,44.4,23,30,76.7,11,32,43,14,10,6,8,19,7
1366,WAS,TOR,01/08/2016,240,L,88,33,84,39.3,8,25,32.0,14,15,93.3,7,28,35,18,9,9,19,22,-9
1367,TOR,WAS,01/08/2016,240,W,97,34,75,45.3,5,14,35.7,24,26,92.3,6,41,47,11,7,13,23,18,9
1368,MIN,CLE,01/08/2016,240,L,99,36,79,45.6,7,16,43.8,20,26,76.9,7,26,33,24,8,2,13,21,-26
1369,CLE,MIN,01/08/2016,240,W,125,43,81,53.1,13,27,48.1,26,29,89.7,10,33,43,23,8,5,12,19,26
1370,MIL,DAL,01/08/2016,240,W,96,37,80,46.3,4,9,44.4,18,29,62.1,15,28,43,24,11,4,15,20,1
1371,DAL,MIL,01/08/2016,240,L,95,35,84,41.7,14,44,31.8,11,16,68.8,16,26,42,27,6,5,16,21,-1
1372,GSW,POR,01/08/2016,240,W,128,46,87,52.9,18,32,56.3,18,21,85.7,5,43,48,36,6,5,15,20,20
1373,POR,GSW,01/08/2016,240,L,108,38,96,39.6,12,33,36.4,20,28,71.4,12,33,45,21,12,4,9,17,-20
1374,BKN,ORL,01/08/2016,240,L,77,29,73,39.7,7,22,31.8,12,20,60.0,10,31,41,17,4,2,16,14,-6
1375,ORL,BKN,01/08/2016,240,W,83,33,83,39.8,13,28,46.4,4,6,66.7,13,36,49,25,7,4,14,22,6
1376,PHX,MIA,01/08/2016,240,L,95,40,92,43.5,6,24,25.0,9,13,69.2,15,31,46,15,5,4,14,22,-8
1377,MIA,PHX,01/08/2016,240,W,103,36,73,49.3,7,18,38.9,24,30,80.0,6,35,41,23,9,6,13,13,8
1378,LAL,OKC,01/08/2016,240,L,113,40,84,47.6,9,26,34.6,24,25,96.0,10,24,34,19,9,5,13,22,-4
1379,OKC,LAL,01/08/2016,240,W,117,45,89,50.6,5,17,29.4,22,26,84.6,16,29,45,17,8,3,14,15,4
1380,NYK,SAS,01/08/2016,240,L,99,38,91,41.8,9,21,42.9,14,17,82.4,10,34,44,19,1,4,9,14,-1
1381,SAS,NYK,01/08/2016,240,W,100,41,93,44.1,4,13,30.8,14,17,82.4,12,37,49,23,5,9,8,16,1
1382,LAL,SAC,01/07/2016,240,L,115,41,76,53.9,8,24,33.3,25,29,86.2,6,27,33,20,10,4,18,26,-3
1383,SAC,LAL,01/07/2016,240,W,118,47,85,55.3,6,21,28.6,18,27,66.7,10,27,37,32,8,6,15,20,3
1384,UTA,HOU,01/07/2016,240,L,94,38,78,48.7,7,28,25.0,11,17,64.7,10,25,35,25,9,5,19,17,-9
1385,HOU,UTA,01/07/2016,240,W,103,39,75,52.0,7,23,30.4,18,26,69.2,11,30,41,15,11,3,16,16,9
1386,BOS,CHI,01/07/2016,240,L,92,35,98,35.7,5,25,20.0,17,22,77.3,15,36,51,17,11,3,11,19,-9
1387,CHI,BOS,01/07/2016,240,W,101,39,94,41.5,9,22,40.9,14,17,82.4,12,42,54,23,4,5,16,18,9
1388,PHI,ATL,01/07/2016,240,L,98,39,86,45.3,5,18,27.8,15,25,60.0,14,29,43,21,9,4,22,17,-28
1389,ATL,PHI,01/07/2016,240,W,126,49,92,53.3,13,32,40.6,15,19,78.9,14,34,48,36,18,6,17,23,28
1390,DAL,NOP,01/06/2016,240,W,100,37,87,42.5,7,28,25.0,19,22,86.4,11,41,52,22,7,6,10,18,9
1391,NOP,DAL,01/06/2016,240,L,91,34,92,37.0,7,30,23.3,16,20,80.0,15,36,51,22,7,5,10,18,-9
1392,MEM,OKC,01/06/2016,240,L,94,35,90,38.9,7,21,33.3,17,24,70.8,9,30,39,21,9,4,8,24,-18
1393,OKC,MEM,01/06/2016,240,W,112,38,83,45.8,8,17,47.1,28,33,84.8,13,39,52,20,3,6,16,23,18
1394,WAS,CLE,01/06/2016,240,L,115,42,76,55.3,14,24,58.3,17,27,63.0,5,28,33,31,7,1,13,18,-6
1395,CLE,WAS,01/06/2016,240,W,121,48,89,53.9,12,29,41.4,13,19,68.4,13,31,44,16,9,3,12,20,6
1396,DEN,MIN,01/06/2016,240,W,78,29,81,35.8,8,20,40.0,12,17,70.6,13,33,46,21,3,7,11,19,4
1397,MIN,DEN,01/06/2016,240,L,74,28,73,38.4,3,11,27.3,15,20,75.0,8,32,40,23,5,5,11,19,-4
1398,POR,LAC,01/06/2016,240,L,98,38,86,44.2,9,26,34.6,13,23,56.5,17,32,49,21,5,4,14,18,-11
1399,LAC,POR,01/06/2016,240,W,109,42,83,50.6,11,23,47.8,14,17,82.4,10,32,42,24,7,6,10,22,11
1400,MIA,NYK,01/06/2016,240,L,90,37,82,45.1,2,17,11.8,14,15,93.3,12,23,35,14,2,4,13,16,-8
1401,NYK,MIA,01/06/2016,240,W,98,39,70,55.7,3,8,37.5,17,18,94.4,5,29,34,15,6,5,13,18,8
1402,ORL,IND,01/06/2016,240,L,86,32,79,40.5,6,31,19.4,16,17,94.1,9,30,39,17,7,6,17,21,-9
1403,IND,ORL,01/06/2016,240,W,95,32,76,42.1,6,22,27.3,25,29,86.2,9,33,42,19,11,6,16,18,9
1404,BOS,DET,01/06/2016,240,L,94,34,91,37.4,6,28,21.4,20,27,74.1,13,26,39,23,5,5,10,28,-5
1405,DET,BOS,01/06/2016,240,W,99,33,74,44.6,10,27,37.0,23,36,63.9,11,36,47,18,4,5,18,27,5
1406,TOR,BKN,01/06/2016,240,W,91,35,80,43.8,4,22,18.2,17,18,94.4,12,37,49,16,12,7,17,15,17
1407,BKN,TOR,01/06/2016,240,L,74,31,78,39.7,5,16,31.3,7,12,58.3,6,33,39,18,8,4,19,18,-17
1408,CHA,PHX,01/06/2016,240,L,102,38,87,43.7,11,28,39.3,15,22,68.2,9,35,44,20,9,5,13,15,-9
1409,PHX,CHA,01/06/2016,240,W,111,41,84,48.8,19,33,57.6,10,13,76.9,2,37,39,25,11,2,12,21,9
1410,UTA,SAS,01/06/2016,240,L,98,37,79,46.8,7,18,38.9,17,18,94.4,10,24,34,21,8,3,19,17,-25
1411,SAS,UTA,01/06/2016,240,W,123,52,86,60.5,9,21,42.9,10,13,76.9,8,30,38,34,10,2,13,21,25
1412,ATL,NYK,01/05/2016,240,L,101,37,87,42.5,15,39,38.5,12,19,63.2,14,27,41,22,3,4,13,24,-6
1413,NYK,ATL,01/05/2016,240,W,107,40,84,47.6,5,18,27.8,22,24,91.7,11,35,46,20,7,6,9,20,6
1414,SAC,DAL,01/05/2016,290,L,116,47,99,47.5,12,32,37.5,10,14,71.4,9,40,49,27,16,1,20,21,-1
1415,DAL,SAC,01/05/2016,290,W,117,45,98,45.9,12,29,41.4,15,23,65.2,13,42,55,22,13,2,17,18,1
1416,CHI,MIL,01/05/2016,240,W,117,46,83,55.4,5,19,26.3,20,20,100,7,38,45,27,5,10,15,11,11
1417,MIL,CHI,01/05/2016,240,L,106,46,102,45.1,6,16,37.5,8,14,57.1,17,26,43,28,9,3,10,19,-11
1418,LAL,GSW,01/05/2016,240,L,88,29,91,31.9,5,21,23.8,25,30,83.3,15,37,52,15,7,4,13,16,-21
1419,GSW,LAL,01/05/2016,240,W,109,40,86,46.5,13,31,41.9,16,21,76.2,10,44,54,26,9,9,11,17,21
1420,OKC,SAC,01/04/2016,240,L,104,39,89,43.8,10,29,34.5,16,23,69.6,11,28,39,23,7,9,15,27,-12
